"country","state","name","latitude","longitude"
"United States","MN","Cass Lake",47.378922,-94.598879
"United States","MN","Cedar Mills",44.943263,-94.519627
"United States","MN","Center",45.393751,-92.814315
"United States","MN","Centerville",45.163515,-93.054296
"United States","MN","Ceylon",43.532169,-94.631567
"United States","MN","Champlin",45.172932,-93.386829
"United States","MN","Chandler",43.930626,-95.951245
"United States","MN","Chanhassen",44.854285,-93.562384
"United States","MN","Chaska",44.816364,-93.610026
"United States","MN","Chatfield",43.84437,-92.182605
"United States","MN","Chickamaw Beach",46.743956,-94.380926
"United States","MN","Chisago",45.345584,-92.910034
"United States","MN","Chisholm",47.48753,-92.879401
"United States","MN","Chokio",45.573187,-96.17466
"United States","MN","Circle Pines",45.148115,-93.142466
"United States","MN","Clara",44.957869,-95.366824
"United States","MN","Claremont",44.045245,-92.998299
"United States","MN","Clarissa",46.128454,-94.949246
"United States","MN","Clarkfield",44.79079,-95.807835
"United States","MN","Clarks Grove",43.762692,-93.328035
"United States","MN","Clearbrook",47.696188,-95.428441
"United States","MN","Clear Lake",45.449857,-94.002112
"United States","MN","Clearwater",45.411405,-94.044452
"United States","MN","Clements",44.38004,-95.05474
"United States","MN","Cleveland",44.323591,-93.835317
"United States","MN","Climax",47.608535,-96.812143
"United States","MN","Clinton",45.467023,-96.442609
"United States","MN","Clitherall",46.273681,-95.633305
"United States","MN","Clontarf",45.378909,-95.679457
"United States","MN","Cloquet",46.725061,-92.501345
"United States","MN","Coates",44.715936,-93.032123
"United States","MN","Cobden",44.282524,-94.846531
"United States","MN","Cohasset",47.242456,-93.664302
"United States","MN","Cokato",45.076721,-94.187548
"United States","MN","Cold Spring",45.457426,-94.429757
"United States","MN","Coleraine",47.267572,-93.452343
"United States","MN","Cologne",44.76982,-93.792336
"United States","MN","Columbia Heights",45.049104,-93.246749
"United States","MN","Columbus",45.255738,-93.11287
"United States","MN","Comfrey",44.111071,-94.90344
"United States","MN","Comstock",46.659452,-96.746378
"United States","MN","Conger",43.614568,-93.528449
"United States","MN","Cook",47.841006,-92.688134
"United States","MN","Coon Rapids",45.176411,-93.311454
"United States","MN","Corcoran",45.106787,-93.577903
"United States","MN","Correll",45.232018,-96.162634
"United States","MN","Cosmos",44.934909,-94.694676
"United States","MN","Cottage Grove",44.813321,-92.914324
"United States","MN","Cottonwood",44.611054,-95.672165
"United States","MN","Courtland",44.269989,-94.346503
"United States","MN","Cromwell",46.679341,-92.87074
"United States","MN","Crookston",47.774676,-96.606204
"United States","MN","Crosby",46.493408,-93.945894
"United States","MN","Crosslake",46.679636,-94.102161
"United States","MN","Crystal",45.03731,-93.359478
"United States","MN","Currie",44.070468,-95.667249
"United States","MN","Cuyuna",46.506609,-93.919247
"United States","MN","Cyrus",45.614708,-95.737891
"United States","MN","Dakota",43.915935,-91.359799
"United States","MN","Dalton",46.173888,-95.915466
"United States","MN","Danube",44.79104,-95.103434
"United States","MN","Danvers",45.280905,-95.755758
"United States","MN","Darfur",44.053814,-94.835682
"United States","MN","Darwin",45.096012,-94.414293
"United States","MN","Dassel",45.084951,-94.317016
"United States","MN","Dawson",44.928734,-96.04893
"United States","MN","Dayton",45.189094,-93.471619
"United States","MN","Deephaven",44.929443,-93.523245
"United States","MN","Deer Creek",46.390553,-95.322447
"United States","MN","Deer River",47.340999,-93.796251
"United States","MN","Deerwood",46.467094,-93.898573
"United States","MN","De Graff",45.259788,-95.468518
"United States","MN","Delano",45.037756,-93.791786
"United States","MN","Delavan",43.767702,-94.017929
"United States","MN","Delhi",44.59792,-95.213247
"United States","MN","Dellwood",45.098813,-92.967622
"United States","MN","Denham",46.361722,-92.941581
"United States","MN","Dennison",44.408902,-93.030127
"United States","MN","Dent",46.552766,-95.718117
"United States","MN","Detroit Lakes",46.804373,-95.841743
"United States","MN","Dexter",43.71986,-92.702739
"United States","MN","Dilworth",46.879436,-96.698332
"United States","MN","Dodge Center",44.02865,-92.850788
"United States","MN","Donaldson",48.574426,-96.897582
"United States","MN","Donnelly",45.689266,-96.01433
"United States","MN","Doran",46.185094,-96.485594
"United States","MN","Dover",43.969814,-92.134041
"United States","MN","Dovray",44.05449,-95.547807
"United States","MN","Duluth",46.783229,-92.11871
"United States","MN","Dumont",45.717234,-96.423322
"United States","MN","Dundas",44.427595,-93.203615
"United States","MN","Dundee",43.844116,-95.466775
"United States","MN","Dunnell",43.560875,-94.774634
"United States","MN","Eagan",44.8155,-93.1624
"United States","MN","Eagle Bend",46.164151,-95.034134
"United States","MN","Eagle Lake",44.162086,-93.8836
"United States","MN","East Bethel",45.35314,-93.217806
"United States","MN","East Grand Forks",47.928311,-97.013749
"United States","MN","East Gull Lake",46.404265,-94.356815
"United States","MN","Easton",43.766082,-93.899888
"United States","MN","Ebro",47.49422,-95.541079
"United States","MN","Echo",44.621736,-95.411458
"United States","MN","Eden Prairie",44.847921,-93.458655
"United States","MN","Eden Valley",45.326611,-94.544743
"United States","MN","Edgerton",43.87533,-96.130472
"United States","MN","Edina",44.891123,-93.359752
"United States","MN","Effie",47.841227,-93.637575
"United States","MN","Eitzen",43.508356,-91.465003
"United States","MN","Elba",44.086393,-92.018276
"United States","MN","Elbow Lake",47.146718,-95.544075
"United States","MN","Elbow Lake",45.990648,-95.983874
"United States","MN","Elgin",44.121951,-92.246084
"United States","MN","Elizabeth",46.379588,-96.130975
"United States","MN","Elko New Market",44.567171,-93.338329
"United States","MN","Elk River",45.332212,-93.566528
"United States","MN","Elkton",43.660266,-92.706486
"United States","MN","Ellendale",43.87244,-93.296791
"United States","MN","Ellsworth",43.520389,-96.018218
"United States","MN","Elmdale",45.834053,-94.49419
"United States","MN","Elmore",43.506872,-94.088802
"United States","MN","Elrosa",45.562866,-94.946943
"United States","MN","Ely",47.905603,-91.850729
"United States","MN","Elysian",44.20641,-93.681392
"United States","MN","Emily",46.769009,-93.980511
"United States","MN","Emmons",43.504492,-93.482301
"United States","MN","Erhard",46.481669,-96.096175
"United States","MN","Erskine",47.671325,-96.020067
"United States","MN","Esko",46.710036,-92.372095
"United States","MN","Evan",44.354765,-94.836099
"United States","MN","Evansville",46.006002,-95.687979
"United States","MN","Eveleth",47.475191,-92.549472
"United States","MN","Excelsior",44.900084,-93.567278
"United States","MN","Eyota",43.988319,-92.232121
"United States","MN","Fairfax",44.528334,-94.723208
"United States","MN","Fairhaven",45.323991,-94.205474
"United States","MN","Fairmont",43.644789,-94.467265
"United States","MN","Falcon Heights",44.988048,-93.174718
"United States","MN","Faribault",44.298583,-93.278938
"United States","MN","Farmington",44.656655,-93.167864
"United States","MN","Farwell",45.752738,-95.61857
"United States","MN","Federal Dam",47.24022,-94.211981
"United States","MN","Felton",47.074903,-96.505618
"United States","MN","Fergus Falls",46.285002,-96.076145
"United States","MN","Fertile",47.53156,-96.282863
"United States","MN","Fifty Lakes",46.765412,-94.117929
"United States","MN","Finland",47.43209,-91.25596
"United States","MN","Finlayson",46.209743,-92.926854
"United States","MN","Fisher",47.799199,-96.799445
"United States","MN","Fish Lake",43.838611,-95.047048
"United States","MN","Flensburg",45.948907,-94.532433
"United States","MN","Floodwood",46.928639,-92.91167
"United States","MN","Florence",44.236544,-96.05339
"United States","MN","Foley",45.663589,-93.909495
"United States","MN","Forada",45.788736,-95.356846
"United States","MN","Forest Lake",45.250692,-92.966831
"United States","MN","Foreston",45.72707,-93.708938
"United States","MN","Fort Ripley",46.16643,-94.365065
"United States","MN","Fosston",47.585142,-95.752685
"United States","MN","Fountain",43.741369,-92.134206
"United States","MN","Foxhome",46.276927,-96.312304
"United States","MN","Franklin",44.531025,-94.885092
"United States","MN","Frazee",46.729063,-95.703962
"United States","MN","Freeborn",43.766055,-93.564295
"United States","MN","Freeport",45.663053,-94.689357
"United States","MN","Fridley",45.084246,-93.26005
"United States","MN","Frontenac",44.503785,-92.352561
"United States","MN","Frost",43.584707,-93.926092
"United States","MN","Fulda",43.867377,-95.60552
"United States","MN","Funkley",47.786789,-94.426545
"United States","MN","Garden",44.047897,-94.17096
"United States","MN","Garfield",45.937597,-95.498562
"United States","MN","Garrison",46.299988,-93.824089
"United States","MN","Garvin",44.212556,-95.760131
"United States","MN","Gary",47.37256,-96.26551
"United States","MN","Gaylord",44.555465,-94.212307
"United States","MN","Gem Lake",45.061068,-93.038067
"United States","MN","Geneva",43.819522,-93.272622
"United States","MN","Genola",45.96534,-94.112683
"United States","MN","Georgetown",47.078371,-96.795921
"United States","MN","Ghent",44.511342,-95.892858
"United States","MN","Gibbon",44.535369,-94.523637
"United States","MN","Gilbert",47.486433,-92.447245
"United States","MN","Gilman",45.73537,-93.948589
"United States","MN","Glencoe",44.770581,-94.148361
"United States","MN","Glenville",43.574187,-93.281066
"United States","MN","Glenwood",45.661989,-95.384554
"United States","MN","Glyndon",46.871713,-96.579636
"United States","MN","Golden Valley",44.990233,-93.358736
"United States","MN","Gonvick",47.73916,-95.512155
"United States","MN","Goodhue",44.400502,-92.625605
"United States","MN","Goodridge",48.14412,-95.803932
"United States","MN","Good Thunder",44.006703,-94.070187
"United States","MN","Goodview",44.068809,-91.714643
"United States","MN","Graceville",45.568652,-96.435712
"United States","MN","Granada",43.693185,-94.349446
"United States","MN","Grand Marais",47.758688,-90.344317
"United States","MN","Grand Meadow",43.70585,-92.570367
"United States","MN","Grand Rapids",47.237481,-93.532203
"United States","MN","Granite Falls",44.810825,-95.539091
"United States","MN","Grant",45.082077,-92.910948
"United States","MN","Grasston",45.797774,-93.154979
"United States","MN","Greenbush",48.700283,-96.183733
"United States","MN","Greenfield",45.094064,-93.690778
"United States","MN","Green Isle",44.68272,-94.004043
"United States","MN","Greenwald",45.601311,-94.859374
"United States","MN","Greenwood",44.905275,-93.550319
"United States","MN","Grey Eagle",45.824344,-94.749159
"United States","MN","Grove",45.148318,-94.681824
"United States","MN","Grygla",48.299541,-95.623726
"United States","MN","Gully",47.768371,-95.622772
"United States","MN","Hackensack",46.926432,-94.515928
"United States","MN","Hadley",44.001797,-95.855541
"United States","MN","Hallock",48.76585,-96.944124
"United States","MN","Halma",48.660453,-96.59763
"United States","MN","Halstad",47.351037,-96.824632
"United States","MN","Hamburg",44.732491,-93.963054
"United States","MN","Ham Lake",45.254752,-93.194878
"United States","MN","Hammond",44.221747,-92.373565
"United States","MN","Hampton",44.608144,-93.001966
"United States","MN","Hancock",45.497591,-95.794822
"United States","MN","Hanley Falls",44.691921,-95.619331
"United States","MN","Hanover",45.157755,-93.66275
"United States","MN","Hanska",44.148773,-94.494475
"United States","MN","Harding",46.119363,-94.037803
"United States","MN","Hardwick",43.774163,-96.197449
"United States","MN","Harmony",43.553936,-92.007584
"United States","MN","Harris",45.598359,-92.988379
"United States","MN","Hartland",43.804478,-93.485056
"United States","MN","Hastings",44.731781,-92.853284
"United States","MN","Hatfield",43.953677,-96.188895
"United States","MN","Hawley",46.873168,-96.319213
"United States","MN","Hayfield",43.890312,-92.847055
"United States","MN","Hayward",43.64998,-93.246017
"United States","MN","Hazel Run",44.748453,-95.71656
"United States","MN","Hector",44.742018,-94.713446
"United States","MN","Heidelberg",44.49307,-93.626458
"United States","MN","Henderson",44.526727,-93.909711
"United States","MN","Hendricks",44.508647,-96.426422
"United States","MN","Hendrum",47.264049,-96.81041
"United States","MN","Henning",46.322998,-95.441961
"United States","MN","Henriette",45.871222,-93.119603
"United States","MN","Herman",45.810368,-96.140945
"United States","MN","Hermantown",46.806682,-92.241606
"United States","MN","Heron Lake",43.797514,-95.320988
"United States","MN","Hewitt",46.323965,-95.090156
"United States","MN","Hibbing",47.39767,-92.946829
"United States","MN","Hill",46.986232,-93.59373
"United States","MN","Hillman",46.007719,-93.888495
"United States","MN","Hills",43.526467,-96.359332
"United States","MN","Hilltop",45.053564,-93.250129
"United States","MN","Hinckley",46.013083,-92.92315
"United States","MN","Hitterdal",46.978567,-96.258505
"United States","MN","Hoffman",45.834051,-95.787548
"United States","MN","Hokah",43.760062,-91.349434
"United States","MN","Holdingford",45.729678,-94.471621
"United States","MN","Holland",44.090239,-96.198888
"United States","MN","Hollandale",43.759827,-93.206878
"United States","MN","Holloway",45.243308,-95.906592
"United States","MN","Holt",48.292903,-96.194666
"United States","MN","Homer",44.007209,-91.560865
"United States","MN","Hopkins",44.925107,-93.404494
"United States","MN","Houston",43.760633,-91.57065
